streamlit run dashboard/app.pytransaction_id,customer_id,merchant,amount,transaction_date,payment_mode,status
TXN003959,CUST00817,Reliance Digital,10680.16,2025-12-21,credit_card,failed
TXN003960,CUST00647,Myntra,18171.9,2025-06-15,cash,pending
TXN003961,CUST00529,Swiggy,20643.62,2025-06-06,net_banking,pending
TXN003962,CUST00285,Zomato,1689.07,2025-07-07,credit_card,completed
TXN003963,CUST00093,Swiggy,10936.53,2026-03-05,upi,pending
TXN003964,CUST00778,Ola,1225.65,2025-12-20,cash,pending
TXN003965,CUST00597,Swiggy,3270.55,2025-10-05,net_banking,pending
TXN003966,CUST00300,Uber,11430.98,2026-02-24,credit_card,pending
TXN003967,CUST00625,Paytm Mall,6731.78,2026-03-04,credit_card,cancelled
TXN003968,CUST00781,Ola,16523.99,2026-01-03,credit_card,pending
TXN003969,CUST00838,Swiggy,13422.38,2025-10-25,cash,pending
TXN003970,CUST00052,Amazon,5127.89,2025-07-07,cash,pending
TXN003971,CUST00497,Ola,2981.8,2026-06-12,debit_card,pending
TXN003972,CUST00640,BigBasket,3364.58,2025-10-28,debit_card,pending
TXN003973,CUST00845,Paytm Mall,3280.29,2025-06-24,cash,pending
TXN003974,CUST00375,Amazon,4179.97,2026-06-16,credit_card,pending
TXN003975,CUST00122,Zomato,3247.09,2025-09-20,debit_card,pending
TXN003976,CUST00951,Amazon,1940.16,2026-06-02,upi,pending
TXN003977,CUST00992,BigBasket,21200.64,2026-01-01,net_banking,pending
TXN003978,CUST00770,Zomato,7234.11,2025-12-12,net_banking,failed
TXN003979,CUST00362,Myntra,9457.26,2026-02-15,upi,refund
TXN003980,CUST00652,Paytm Mall,23946.25,2025-07-26,debit_card,pending
TXN003981,CUST00522,Paytm Mall,6919.69,2026-04-19,debit_card,pending
TXN003982,CUST00534,Myntra,914.24,2026-06-02,upi,pending
TXN003983,CUST00395,Flipkart,7155.35,2025-06-23,upi,pending
TXN003984,CUST00493,Flipkart,341.52,2026-02-26,debit_card,pending
TXN003985,CUST00471,Flipkart,20112.97,2025-10-22,cash,pending
TXN003986,CUST00794,BigBasket,19241.7,2025-09-29,credit_card,pending
TXN003987,CUST00816,Flipkart,24234.38,2025-08-17,upi,pending
TXN003988,CUST00244,Zomato,16639.09,2026-01-03,cash,refund
TXN003989,CUST00546,Uber,17638.86,2025-06-28,net_banking,pending
TXN003990,CUST00967,Swiggy,19303.27,2025-09-29,credit_card,pending
TXN003991,CUST00363,Myntra,24202.83,2025-09-07,debit_card,pending
TXN003992,CUST00643,Myntra,24282.96,2026-04-16,net_banking,pending
TXN003993,CUST00843,Uber,13095.03,2026-01-09,upi,refund
TXN003994,CUST00925,Swiggy,14432.63,2025-11-13,cash,pending
TXN003995,CUST00651,Flipkart,15403.91,2026-04-23,credit_card,pending
TXN003996,CUST00703,Ola,21791.98,2025-07-29,net_banking,pending
TXN003997,CUST01024,Flipkart,24154.8,2026-06-18,credit_card,pending
TXN003998,CUST00629,Reliance Digital,2294.91,2026-06-11,net_banking,pending
TXN003999,CUST00180,Flipkart,14223.96,2025-10-16,debit_card,refund
TXN004000,CUST00955,Myntra,732.99,2026-05-03,net_banking,pending
TXN004001,CUST00253,Amazon,3148.68,2026-01-11,debit_card,pending
TXN004002,CUST00058,Swiggy,1163.72,2026-02-04,upi,pending
TXN004003,CUST00131,BigBasket,20132.12,2025-11-10,cash,pending
TXN004004,CUST00645,Flipkart,8696.13,2025-08-08,upi,pending
TXN004005,CUST00577,Uber,6437.66,2026-06-15,upi,pending
TXN004006,CUST00899,Uber,13635.58,2026-03-25,debit_card,pending
TXN004007,CUST00286,Paytm Mall,21627.42,2026-01-05,cash,cancelled
TXN004008,CUST00465,Paytm Mall,1804.18,2025-11-22,debit_card,completed
TXN004009,CUST00331,Paytm Mall,4603.85,2026-03-07,credit_card,failed
TXN004010,CUST00186,Paytm Mall,4567.38,2025-06-12,upi,pending
TXN004011,CUST00317,Zomato,8645.08,2026-05-26,credit_card,pending
TXN004012,CUST00319,Flipkart,3975.27,2025-10-19,cash,pending
TXN004013,CUST00177,Paytm Mall,2264.99,2025-07-17,credit_card,pending
TXN004014,CUST00760,Amazon,22222.65,2026-06-04,credit_card,pending
TXN004015,CUST00469,Paytm Mall,15704.38,2026-03-29,cash,pending
TXN004016,CUST00535,Myntra,7595.52,2025-08-01,net_banking,failed
TXN004017,CUST00641,Swiggy,24155.92,2026-04-21,net_banking,pending
TXN004018,CUST00661,Ola,7466.17,2025-08-03,upi,pending
TXN004019,CUST00501,Uber,20170.88,2026-01-13,net_banking,completed
TXN004020,CUST00195,Flipkart,8704.75,2025-09-20,credit_card,cancelled
TXN004021,CUST00525,Swiggy,15018.25,2025-07-28,debit_card,cancelled
TXN004022,CUST00245,BigBasket,4853.32,2025-10-12,upi,pending
TXN004023,CUST00883,Myntra,15832.13,2025-07-12,debit_card,pending
TXN004024,CUST00607,Paytm Mall,1274.26,2025-08-18,credit_card,pending
TXN004025,CUST00868,Amazon,20277.23,2026-06-08,upi,pending
TXN004026,CUST00570,Flipkart,7915.87,2026-03-03,credit_card,failed
TXN004027,CUST00216,Paytm Mall,11593.84,2026-02-27,cash,pending
TXN004028,CUST00576,Reliance Digital,11670.66,2026-01-04,cash,pending
TXN004029,CUST00029,Zomato,3649.76,2025-09-13,debit_card,refund
TXN004030,CUST00614,Flipkart,24563.73,2025-11-06,upi,cancelled
TXN004031,CUST00931,Amazon,10198.4,2025-06-20,debit_card,pending
TXN004032,CUST00967,BigBasket,24459.47,2025-08-25,upi,pending
TXN004033,CUST00094,Ola,3307.95,2026-06-27,debit_card,pending
TXN004034,CUST00623,Ola,11687.16,2026-01-08,cash,pending
TXN004035,CUST00086,Uber,1319.97,2025-08-04,credit_card,pending
TXN004036,CUST00028,Uber,18679.95,2025-07-25,cash,pending
TXN004037,CUST00928,Swiggy,23609.8,2026-04-09,upi,cancelled
TXN004038,CUST00338,Paytm Mall,12542.15,2026-04-13,credit_card,refund
TXN004039,CUST00152,Paytm Mall,10953.93,2026-06-18,net_banking,refund
TXN004040,CUST00029,Zomato,20760.62,2025-12-18,upi,failed
TXN004041,CUST00924,Ola,15239.53,2026-05-02,upi,pending
TXN004042,CUST00847,Swiggy,8332.33,2026-02-03,upi,pending
TXN004043,CUST00469,BigBasket,2469.85,2025-09-04,cash,pending
TXN004044,CUST00228,Amazon,14458.63,2025-10-05,cash,pending
TXN004045,CUST00220,Amazon,9646.81,2026-04-07,net_banking,pending
TXN004046,CUST00218,Uber,20238.41,2026-06-21,credit_card,pending
TXN004047,CUST00886,Flipkart,19251.45,2026-03-27,net_banking,pending
TXN004048,CUST00892,Reliance Digital,24450.81,2026-05-31,net_banking,cancelled
TXN004049,CUST00069,Amazon,24456.52,2026-05-18,net_banking,pending
TXN004050,CUST00987,Uber,8076.35,2026-05-25,net_banking,pending
TXN004051,CUST00464,BigBasket,6128.53,2025-11-07,cash,pending
TXN004052,CUST00379,Paytm Mall,2922.24,2025-07-23,credit_card,pending
TXN004053,CUST00072,Flipkart,22861.63,2026-01-27,net_banking,failed
TXN004054,CUST00669,Ola,13170.04,2026-01-12,credit_card,pending
TXN004055,CUST00363,Zomato,14249.25,2025-10-02,net_banking,completed
TXN004056,CUST00637,Ola,3489.22,2025-10-13,net_banking,failed
TXN004057,CUST00198,Amazon,7328.53,2026-05-15,credit_card,pending
TXN004058,CUST00481,Paytm Mall,6034.84,2026-01-16,upi,cancelled
TXN004059,CUST00320,BigBasket,2722.82,2025-06-22,cash,pending
TXN004060,CUST00779,Ola,5433.31,2026-02-19,upi,pending
TXN004061,CUST00624,Ola,17617.43,2026-05-09,credit_card,completed
TXN004062,CUST00806,BigBasket,23736.55,2025-10-15,upi,pending
TXN004063,CUST00114,Myntra,3938.19,2025-10-12,cash,pending
TXN004064,CUST00763,Swiggy,17746.71,2025-10-31,upi,pending
TXN004065,CUST00731,Amazon,16283.02,2026-05-27,debit_card,pending
TXN004066,CUST00864,Ola,12637.29,2026-05-16,upi,refund
TXN004067,CUST00224,Uber,3262.39,2025-10-29,cash,pending
TXN004068,CUST00250,Zomato,7318.29,2026-02-13,upi,pending
TXN004069,CUST00106,Paytm Mall,9839.26,2025-08-08,upi,pending
TXN004070,CUST00624,Reliance Digital,5936.37,2025-06-04,credit_card,pending
TXN004071,CUST00516,BigBasket,18571.15,2025-07-29,upi,pending
TXN004072,CUST00243,BigBasket,18994.25,2025-08-24,debit_card,pending
TXN004073,CUST00068,Flipkart,6171.29,2025-05-25,upi,pending
TXN004074,CUST00231,Zomato,2193.62,2025-09-11,upi,failed
TXN004075,CUST00316,BigBasket,14468.36,2026-06-04,cash,pending
TXN004076,CUST00723,Myntra,9601.69,2025-08-05,debit_card,pending
TXN004077,CUST00407,BigBasket,8422.92,2025-08-01,credit_card,pending
TXN004078,CUST00965,Uber,5951.98,2025-11-27,upi,cancelled
TXN004079,CUST00110,Amazon,21478.28,2026-04-21,debit_card,failed
TXN004080,CUST00848,Ola,15129.74,2025-11-30,upi,pending
TXN004081,CUST00946,Uber,7769.68,2025-05-26,credit_card,pending
TXN004082,CUST00972,Flipkart,17431.13,2025-10-24,net_banking,pending
TXN004083,CUST00068,Uber,10134.87,2026-05-11,upi,pending
TXN004084,CUST00695,Reliance Digital,6426.53,2025-07-20,debit_card,pending
TXN004085,CUST00936,Flipkart,14957.63,2025-08-14,credit_card,pending
TXN004086,CUST00798,Ola,7846.6,2026-01-07,debit_card,failed
TXN004087,CUST00348,Amazon,16991.25,2026-01-19,debit_card,pending
TXN004088,CUST00461,Flipkart,10401.42,2026-04-03,upi,pending
TXN004089,CUST00891,Zomato,6333.47,2026-04-25,cash,failed
TXN004090,CUST00681,Zomato,11132.87,2025-06-28,upi,failed
TXN004091,CUST01026,Ola,5774.57,2025-12-27,net_banking,pending
TXN004092,CUST00105,Paytm Mall,129.9,2025-09-15,debit_card,failed
TXN004093,CUST00011,Swiggy,21337.8,2025-08-05,net_banking,pending
TXN004094,CUST00395,Flipkart,16308.19,2026-06-15,cash,completed
TXN004095,CUST00329,Ola,4224.14,2025-06-02,upi,refund
TXN004096,CUST00086,Ola,1175.07,2025-09-19,net_banking,completed
TXN004097,CUST00817,Paytm Mall,14065.78,2026-02-02,credit_card,failed
TXN004098,CUST00960,Zomato,16967.28,2025-09-23,upi,failed
TXN004099,CUST00682,BigBasket,23540.64,2025-06-09,upi,pending
TXN004100,CUST00441,Paytm Mall,7769.52,2025-11-25,debit_card,failed
TXN004101,CUST00866,BigBasket,6091.78,2025-09-08,net_banking,pending
TXN004102,CUST01032,Paytm Mall,22186.08,2025-06-14,upi,pending
TXN004103,CUST01003,Ola,10053.45,2025-09-04,cash,cancelled
TXN004104,CUST00806,Amazon,11265.97,2025-10-31,credit_card,pending
TXN004105,CUST00486,BigBasket,10530.71,2026-06-08,upi,cancelled
TXN004106,CUST00817,Ola,5426.85,2026-05-07,credit_card,pending
TXN004107,CUST00011,Amazon,8636.99,2025-12-09,debit_card,pending
TXN004108,CUST00998,Paytm Mall,24583.2,2026-01-13,debit_card,pending
TXN004109,CUST00769,Flipkart,23063.83,2026-03-20,upi,pending
TXN004110,CUST00203,Paytm Mall,8667.22,2025-05-24,net_banking,pending
TXN004111,CUST00489,Uber,11450.86,2025-08-03,credit_card,pending
TXN004112,CUST00439,Ola,4358.29,2025-08-25,credit_card,pending
TXN004113,CUST00909,Uber,9773.86,2025-09-15,net_banking,pending
TXN004114,CUST00481,Zomato,20396.01,2026-02-27,upi,failed
TXN004115,CUST00438,Uber,18981.03,2025-12-14,debit_card,cancelled
TXN004116,CUST00309,Ola,3054.14,2025-06-13,debit_card,refund
TXN004117,CUST00776,Zomato,4367.96,2026-06-01,net_banking,pending
TXN004118,CUST00424,Uber,17950.42,2026-02-03,upi,refund
TXN004119,CUST00799,Uber,7555.68,2025-11-12,upi,failed
TXN004120,CUST00076,Zomato,10233.41,2025-05-24,net_banking,pending
TXN004121,CUST00719,Paytm Mall,14740.92,2025-11-17,cash,pending
TXN004122,CUST00314,Zomato,8992.04,2025-06-14,debit_card,pending
TXN004123,CUST00152,Paytm Mall,12272.09,2026-03-20,cash,pending
TXN004124,CUST00967,Ola,13543.94,2026-06-13,debit_card,pending
TXN004125,CUST00591,Swiggy,1100.32,2026-02-06,debit_card,pending
TXN004126,CUST00404,Uber,15669.73,2025-08-06,upi,pending
TXN004127,CUST00083,Swiggy,1578.3,2025-08-16,debit_card,pending
TXN004128,CUST00305,Swiggy,21881.03,2026-04-20,cash,pending
TXN004129,CUST00909,Paytm Mall,18251.57,2025-05-25,net_banking,pending
TXN004130,CUST00344,Reliance Digital,15447.54,2026-03-28,credit_card,pending
TXN004131,CUST00344,Myntra,13086.2,2026-02-27,credit_card,pending
TXN004132,CUST00817,Swiggy,2987.08,2025-11-22,debit_card,pending
TXN004133,CUST00933,BigBasket,7927.28,2025-11-27,net_banking,pending
TXN004134,CUST01008,Reliance Digital,16943.06,2025-08-20,cash,pending
TXN004135,CUST00717,Myntra,1531.41,2025-06-22,cash,pending
TXN004136,CUST00518,Reliance Digital,13727.43,2026-04-27,credit_card,pending
TXN004137,CUST00386,Reliance Digital,19012.41,2025-11-27,upi,cancelled
TXN004138,CUST00185,Zomato,3521.25,2025-12-23,debit_card,cancelled
TXN004139,CUST00659,Ola,6365.42,2026-03-15,net_banking,cancelled
TXN004140,CUST00922,Swiggy,13.31,2025-06-08,credit_card,pending
TXN004141,CUST00661,Reliance Digital,7584.99,2026-04-19,debit_card,pending
TXN004142,CUST00590,Reliance Digital,21238.58,2026-01-01,net_banking,pending
TXN004143,CUST00675,Ola,2611.4,2026-04-12,credit_card,pending
TXN004144,CUST00784,Reliance Digital,8106.79,2025-07-20,credit_card,pending
TXN004145,CUST00255,Swiggy,1489.62,2026-01-01,upi,pending
TXN004146,CUST00630,Amazon,2555.2,2026-06-01,debit_card,pending
TXN004147,CUST00148,Uber,21355.33,2026-01-09,upi,failed
TXN004148,CUST00221,Reliance Digital,8310.47,2025-07-14,credit_card,pending
TXN004149,CUST01044,Flipkart,18723.96,2025-08-08,cash,pending
TXN004150,CUST00666,Swiggy,15474.34,2026-05-14,cash,pending
TXN004151,CUST00612,Myntra,3687.2,2026-05-11,net_banking,pending
TXN004152,CUST00172,Paytm Mall,12459.74,2026-02-05,debit_card,pending
TXN004153,CUST00997,Amazon,3776.82,2026-05-15,net_banking,pending
TXN004154,CUST00886,Flipkart,11824.02,2025-11-25,credit_card,completed
TXN004155,CUST00270,Amazon,4888.08,2026-04-04,credit_card,pending
TXN004156,CUST00828,Amazon,3372.91,2025-10-15,upi,cancelled
TXN004157,CUST00941,Zomato,17410.78,2026-06-03,upi,pending
TXN004158,CUST00746,Reliance Digital,16446.09,2026-02-23,cash,refund
TXN004159,CUST00069,Amazon,24216.44,2025-09-20,upi,pending
TXN004160,CUST00490,Zomato,5903.74,2026-01-03,cash,pending
TXN004161,CUST00422,Myntra,15751.71,2025-07-02,net_banking,pending
TXN004162,CUST00455,Zomato,5793.33,2025-12-13,net_banking,pending
TXN004163,CUST01023,Amazon,9780.77,2025-11-29,net_banking,pending
TXN004164,CUST00945,Amazon,548.03,2025-10-12,debit_card,cancelled
TXN004165,CUST00569,Ola,5299.91,2026-02-10,cash,pending
TXN004166,CUST00313,Zomato,12307.68,2025-11-17,credit_card,pending
TXN004167,CUST00019,Myntra,147.15,2026-04-09,debit_card,pending
TXN004168,CUST00100,Swiggy,4969.87,2025-12-25,debit_card,cancelled
TXN004169,CUST00086,BigBasket,4872.46,2026-04-10,upi,pending
TXN004170,CUST00588,Paytm Mall,8305.43,2025-08-05,upi,pending
TXN004171,CUST00418,Myntra,11762.8,2025-11-16,credit_card,pending
TXN004172,CUST00507,Uber,17708.93,2025-08-28,upi,pending
TXN004173,CUST00776,Myntra,3069.65,2026-06-06,upi,pending
TXN004174,CUST00176,Swiggy,20627.23,2026-01-10,cash,pending
TXN004175,CUST00998,Amazon,15998.76,2026-06-17,net_banking,refund
TXN004176,CUST00932,Flipkart,10975.27,2026-04-10,credit_card,cancelled
TXN004177,CUST00044,Flipkart,20474.91,2025-09-11,net_banking,cancelled
TXN004178,CUST00062,Swiggy,1563.38,2026-03-16,cash,cancelled
TXN004179,CUST00905,Reliance Digital,15400.83,2025-12-16,net_banking,pending
TXN004180,CUST00150,Flipkart,4743.06,2025-07-10,debit_card,pending
TXN004181,CUST00302,Ola,20039.58,2025-07-01,credit_card,pending
TXN004182,CUST00925,Ola,9850.26,2026-05-25,cash,pending
TXN004183,CUST00827,BigBasket,24800.53,2026-06-26,debit_card,failed
TXN004184,CUST00210,Flipkart,23702.51,2025-12-18,debit_card,pending
TXN004185,CUST00023,Zomato,12181.48,2025-12-17,debit_card,pending
TXN004186,CUST00794,Amazon,22390.81,2026-05-24,net_banking,pending
TXN004187,CUST01042,Swiggy,279.18,2025-08-07,cash,cancelled
TXN004188,CUST00839,Amazon,1461.52,2025-06-03,upi,cancelled
TXN004189,CUST00428,Uber,23873.81,2025-12-25,net_banking,pending
TXN004190,CUST00804,Reliance Digital,1427.53,2025-07-13,cash,pending
TXN004191,CUST00253,Reliance Digital,16331.76,2025-10-11,debit_card,refund
TXN004192,CUST00110,BigBasket,13448.42,2025-11-05,net_banking,pending
TXN004193,CUST00367,BigBasket,13317.71,2026-03-03,upi,cancelled
TXN004194,CUST00663,Uber,24853.8,2025-08-01,credit_card,pending
TXN004195,CUST00969,Ola,24428.85,2025-10-11,debit_card,pending
TXN004196,CUST00711,Zomato,21856.2,2025-09-15,net_banking,refund
TXN004197,CUST00427,Myntra,13423.08,2025-09-07,cash,pending
TXN004198,CUST00427,BigBasket,16787.81,2026-06-12,net_banking,refund
TXN004199,CUST00999,Reliance Digital,4132.34,2025-07-10,debit_card,failed
TXN004200,CUST00124,Reliance Digital,9218.69,2026-05-16,net_banking,pending
TXN004201,CUST00564,Flipkart,6673.29,2026-06-03,debit_card,pending
TXN004202,CUST00679,Ola,18670.07,2025-12-30,upi,pending
TXN004203,CUST01046,Flipkart,17072.46,2026-03-28,cash,failed
TXN004204,CUST00029,BigBasket,10468.91,2025-09-15,credit_card,pending
TXN004205,CUST00750,Reliance Digital,1654.78,2026-04-25,debit_card,pending
TXN004206,CUST01004,Reliance Digital,17393.56,2026-02-20,upi,failed
TXN004207,CUST00847,Paytm Mall,11788.53,2025-11-28,credit_card,refund
TXN004208,CUST00495,Amazon,24821.73,2025-12-29,debit_card,pending
TXN004209,CUST00696,Myntra,21284.24,2025-09-10,credit_card,completed
TXN004210,CUST00981,Uber,1002.33,2026-05-31,debit_card,pending
TXN004211,CUST00557,Reliance Digital,24750.67,2026-01-05,credit_card,pending
TXN004212,CUST00301,Ola,19495.21,2025-12-13,debit_card,pending
TXN004213,CUST00202,Flipkart,10876.47,2025-09-09,credit_card,pending
TXN004214,CUST00321,Myntra,1519.8,2026-01-20,upi,pending
TXN004215,CUST00446,Reliance Digital,12705.16,2025-07-23,upi,cancelled
TXN004216,CUST00913,Flipkart,16377.3,2025-06-29,debit_card,refund
TXN004217,CUST00149,Paytm Mall,8567.53,2026-06-03,net_banking,cancelled
TXN004218,CUST00065,Uber,3874.08,2025-12-26,cash,pending
TXN004219,CUST00754,Reliance Digital,23983.57,2025-11-22,net_banking,pending
TXN004220,CUST00217,Ola,24582.49,2025-08-28,credit_card,failed
TXN004221,CUST01025,BigBasket,7763.31,2026-03-09,credit_card,pending
TXN004222,CUST00329,Paytm Mall,16169.34,2026-01-15,debit_card,pending
TXN004223,CUST00063,Zomato,11078.65,2025-07-02,net_banking,failed
TXN004224,CUST00939,Paytm Mall,1863.61,2026-05-20,upi,refund
TXN004225,CUST00440,Flipkart,17362.88,2025-10-28,cash,cancelled
TXN004226,CUST00702,BigBasket,14630.8,2025-11-06,credit_card,pending
TXN004227,CUST00598,Zomato,464.72,2025-11-23,debit_card,failed
TXN004228,CUST00521,Reliance Digital,24037.77,2026-01-15,net_banking,failed
TXN004229,CUST00613,Amazon,11975.11,2026-04-01,cash,pending
TXN004230,CUST00100,BigBasket,13969.43,2025-08-23,credit_card,failed
TXN004231,CUST00591,Swiggy,9085.8,2026-04-10,net_banking,pending
TXN004232,CUST00441,Myntra,20285.33,2025-07-12,upi,failed
TXN004233,CUST00901,Reliance Digital,23917.5,2025-10-10,net_banking,cancelled
TXN004234,CUST00786,Ola,21350.85,2025-10-25,upi,refund
TXN004235,CUST00079,Myntra,9003.62,2025-07-18,cash,cancelled
TXN004236,CUST00465,Swiggy,20538.85,2025-07-13,credit_card,pending
TXN004237,CUST00025,Reliance Digital,5013.98,2026-03-17,upi,completed
TXN004238,CUST00539,Ola,14714.23,2026-03-09,credit_card,pending
TXN004239,CUST00439,BigBasket,10676.71,2025-11-29,upi,failed
TXN004240,CUST00029,Amazon,683.93,2025-06-25,net_banking,pending
TXN004241,CUST00493,Reliance Digital,10807.74,2026-06-08,credit_card,pending
TXN004242,CUST00306,Myntra,287.91,2025-05-26,debit_card,failed
TXN004243,CUST00737,Reliance Digital,20353.53,2025-07-30,debit_card,pending
TXN004244,CUST00928,Myntra,11672.39,2025-08-23,cash,failed
TXN004245,CUST01024,Reliance Digital,11735.16,2025-10-22,upi,pending
TXN004246,CUST00603,Uber,3220.25,2025-12-05,cash,pending
TXN004247,CUST00332,BigBasket,10843.32,2025-07-25,net_banking,pending
TXN004248,CUST00060,Reliance Digital,7776.63,2026-03-05,cash,pending
TXN004249,CUST00106,BigBasket,12778.41,2026-05-31,cash,cancelled
TXN004250,CUST00145,Flipkart,2608.83,2025-09-16,cash,pending
TXN004251,CUST00118,Swiggy,16747.87,2025-10-13,credit_card,pending
TXN004252,CUST00466,Myntra,6341.47,2025-08-01,cash,pending
TXN004253,CUST00974,Reliance Digital,7390.53,2026-05-20,upi,cancelled
TXN004254,CUST00541,Zomato,22287.85,2026-03-16,credit_card,pending
TXN004255,CUST00729,Myntra,750.02,2026-04-24,net_banking,pending
TXN004256,CUST00894,Ola,19336.66,2025-11-11,credit_card,cancelled
TXN004257,CUST00152,Zomato,12432.03,2025-06-23,debit_card,failed
TXN004258,CUST00063,Myntra,23797.28,2026-05-26,cash,failed
TXN004259,CUST00353,Paytm Mall,7470.6,2025-06-12,cash,pending
TXN004260,CUST00133,BigBasket,22491.97,2026-06-17,credit_card,pending
TXN004261,CUST00247,Zomato,19892.46,2026-04-18,upi,failed
TXN004262,CUST00712,Zomato,13921.78,2026-06-14,upi,pending
TXN004263,CUST00110,Uber,19858.72,2025-06-14,cash,refund
TXN004264,CUST00023,Reliance Digital,15068.41,2026-06-11,net_banking,pending
TXN004265,CUST00326,Swiggy,12284.19,2026-02-13,upi,pending
TXN004266,CUST00876,Reliance Digital,18707.75,2026-04-28,cash,pending
TXN004267,CUST00472,Swiggy,4993.69,2025-10-03,upi,pending
TXN004268,CUST00518,Amazon,21963.88,2026-03-01,upi,pending
TXN004269,CUST00811,Paytm Mall,20252.03,2026-03-08,net_banking,completed
TXN004270,CUST00586,BigBasket,21952.88,2025-08-18,debit_card,pending
TXN004271,CUST00978,Uber,5565.51,2025-09-09,credit_card,pending
TXN004272,CUST00721,Zomato,11465.71,2025-11-17,credit_card,pending
TXN004273,CUST00018,BigBasket,9491.95,2026-03-01,net_banking,pending
TXN004274,CUST00214,Flipkart,20796.92,2026-06-01,cash,cancelled
TXN004275,CUST00268,Reliance Digital,18578.05,2026-03-25,debit_card,failed
TXN004276,CUST00190,Reliance Digital,22558.11,2026-05-10,credit_card,pending
TXN004277,CUST00162,Ola,1962.77,2026-06-07,credit_card,pending
TXN004278,CUST00800,Myntra,2008.26,2025-09-03,upi,pending
TXN004279,CUST00590,Swiggy,24771.93,2026-02-24,cash,pending
TXN004280,CUST00249,Swiggy,18404.97,2026-01-09,credit_card,pending
TXN004281,CUST00795,Uber,23768.29,2025-12-18,net_banking,pending
TXN004282,CUST00024,Reliance Digital,1741.2,2026-02-06,credit_card,pending
TXN004283,CUST00530,BigBasket,9986.35,2025-08-25,credit_card,pending
TXN004284,CUST00193,Paytm Mall,11833.06,2025-09-08,credit_card,pending
TXN004285,CUST00252,Amazon,455.18,2026-02-27,cash,pending
TXN004286,CUST00789,Myntra,2198.19,2025-10-07,net_banking,pending
TXN004287,CUST00273,Swiggy,14230.93,2025-08-05,credit_card,pending
TXN004288,CUST01009,Flipkart,13260.02,2025-10-19,upi,pending
TXN004289,CUST01024,Zomato,7621.34,2025-12-03,debit_card,pending
TXN004290,CUST00934,Swiggy,13119.15,2026-06-06,debit_card,pending
TXN004291,CUST00518,Paytm Mall,3279.5,2025-08-11,credit_card,pending
TXN004292,CUST00757,BigBasket,15836.46,2025-08-18,net_banking,pending
TXN004293,CUST00988,Myntra,23211.15,2026-02-22,upi,pending
TXN004294,CUST00774,Swiggy,20557.5,2026-03-04,cash,refund
TXN004295,CUST00622,BigBasket,19001.64,2026-01-30,cash,pending
TXN004296,CUST00957,Paytm Mall,19830.13,2025-09-25,upi,refund
TXN004297,CUST00556,Ola,21133.71,2025-10-14,net_banking,pending
TXN004298,CUST00526,Reliance Digital,9113.27,2026-05-10,net_banking,pending
TXN004299,CUST00439,Reliance Digital,12944.68,2026-06-04,cash,pending
TXN004300,CUST00876,Zomato,21169.79,2026-06-27,cash,pending
TXN004301,CUST00380,Myntra,7728.1,2026-03-18,credit_card,pending
TXN004302,CUST00900,Swiggy,15728.2,2025-07-07,credit_card,pending
TXN004303,CUST00118,Reliance Digital,6731.08,2025-12-27,credit_card,pending
TXN004304,CUST00753,Amazon,2631.74,2025-09-24,cash,pending
TXN004305,CUST00287,Amazon,5839.54,2026-01-13,debit_card,pending
TXN004306,CUST00446,Swiggy,1174.01,2025-11-30,cash,refund
TXN004307,CUST00006,Paytm Mall,7991.16,2026-01-02,net_banking,pending
TXN004308,CUST00224,Flipkart,5323.5,2025-06-14,debit_card,pending
TXN004309,CUST00469,Myntra,4656.97,2026-01-08,net_banking,failed
TXN004310,CUST00271,Ola,24893.9,2026-02-25,net_banking,pending
TXN004311,CUST00426,Zomato,15332.15,2025-11-29,net_banking,pending
TXN004312,CUST00090,Swiggy,9431.52,2025-06-07,debit_card,pending
TXN004313,CUST00308,BigBasket,12593.96,2026-03-23,cash,cancelled
TXN004314,CUST00442,BigBasket,5736.98,2025-12-26,upi,pending
TXN004315,CUST00164,Ola,19290.97,2026-02-15,debit_card,pending
TXN004316,CUST00929,BigBasket,24711.82,2026-02-10,net_banking,pending
TXN004317,CUST01006,Myntra,7349.73,2026-03-13,debit_card,pending
TXN004318,CUST00327,Ola,11755.95,2026-01-22,net_banking,pending
TXN004319,CUST00455,Zomato,7191.32,2026-03-23,cash,pending
TXN004320,CUST00789,Myntra,8990.88,2025-06-14,credit_card,refund
TXN004321,CUST00757,Swiggy,12602.21,2025-07-11,upi,pending
TXN004322,CUST00567,Myntra,14104.15,2025-07-07,credit_card,pending
TXN004323,CUST00034,Flipkart,2519.81,2026-04-25,cash,cancelled
TXN004324,CUST00322,Swiggy,10679.89,2025-12-13,debit_card,pending
TXN004325,CUST00725,Uber,21164.46,2026-05-06,net_banking,refund
TXN004326,CUST00563,Myntra,284.24,2026-03-17,net_banking,pending
TXN004327,CUST00471,Amazon,21360.73,2026-06-22,credit_card,pending
TXN004328,CUST00906,Zomato,15342.63,2025-12-20,credit_card,cancelled
TXN004329,CUST00525,BigBasket,12516.35,2026-03-15,debit_card,pending
TXN004330,CUST00811,Zomato,16405.3,2025-08-04,cash,pending
TXN004331,CUST00580,Swiggy,11035.35,2025-09-20,debit_card,cancelled
TXN004332,CUST01039,Reliance Digital,13241.92,2025-11-04,debit_card,pending
TXN004333,CUST00622,Ola,23133.49,2026-05-06,cash,cancelled
